Malicious,srcIP,destIP,destPt,protocol,startTime,flowct,mean_dest_bytes,stdev_dest_bytes,mean_dest_pkts,stdev_dest_pkts,mean_duration,stdev_duration,mean_intvl,stdev_intvl,mean_src_bytes,stdev_src_bytes,mean_src_pkts,stdev_src_pkts,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,10.0.2.15,216.58.214.230,443,tcp,424.851426,3,13260,5987.333333,29.33333333,6.722222222,128.6348507,53.64621661,482.533792,481.970042,1037.666667,175.7777778,20.66666667,3.111111111,3,0,3,3,0,0,0,0,3,0,3,0,3,3,3,0,0,0,0,0
0,10.0.2.15,52.44.159.244,443,tcp,3280.224677,1,5065,0,12,0,8.502349,0,0,0,314,0,10,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
0,10.0.2.15,54.210.16.248,443,tcp,2409.154236,4,5500.25,714.7291667,17.5,4,70.103799,29.863635,3881.555691,5459.44784,1664.75,636.5208333,16,3.625,4,0,4,4,0,0,0,2,4,0,4,0,4,2,4,0,0,0,0,0
0,10.0.2.15,40.101.9.202,443,tcp,8349.725962,2,4071.5,129.25,11.5,0.25,1.673199,0.0690455,0.315582,0,597.5,85.25,9.5,0.25,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,104.16.38.14,80,tcp,3634.812272,1,105255,0,98,0,24.587446,0,0,0,570,0,44,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,151.101.192.134,443,tcp,2911.049183,4,4588.75,1600.895833,12.5,3.5,21.644636,7.640794292,2499.915715,3535.154385,871,460.6666667,11.25,2.604166667,4,0,4,4,0,0,0,4,4,0,4,0,4,1,4,0,0,2,0,0
0,10.0.2.15,63.140.54.49,443,tcp,13158.78798,3,3331.666667,490.8888889,14,1.333333333,19.46608167,7.895362111,7.024357,7.022996,2572,1234.333333,12.66666667,1.777777778,3,0,3,3,0,0,0,0,3,0,3,0,3,3,3,0,0,0,0,0
0,10.0.2.15,54.230.92.15,80,tcp,5468.28397,2,3726.5,0.25,18.5,0.25,121.362182,0.179486,5958.004487,0,336.5,4.75,18,0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,54.87.154.189,443,tcp,13142.90726,1,10547,0,28,0,94.034581,0,0,0,1196,0,22,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,23.74.190.175,443,tcp,11658.63162,2,13313,6227.5,34.5,5.75,129.453653,0.873655,143.529201,0,1029,42.5,26.5,1.75,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
0,10.0.2.15,23.64.15.91,80,tcp,5714.395306,2,2454.5,1227.25,11.5,4.25,65.7299795,28.58875475,0.42465,0,146,73,11.5,3.75,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,198.47.127.21,443,tcp,8984.800947,6,5777.166667,2375.602778,14.83333333,2.575,8.773334,2.207528653,35.4532588,31.36925275,3532.333333,1588.527778,11.66666667,1.633333333,6,0,6,6,0,0,0,0,6,0,6,0,6,6,6,0,0,0,0,0
0,10.0.2.15,54.72.245.168,80,tcp,1543.674675,6,598,335.5444444,12.33333333,4.605555556,85.49746583,34.98276386,75.3128534,149.4233717,925.6666667,531.9333333,13,4.361111111,6,0,4,6,0,0,0,0,6,0,6,0,4,6,6,0,0,0,0,0
0,10.0.2.15,93.184.220.66,443,tcp,235.379034,35,6886.8,2486.406464,19,8.785764715,49.43823663,51.66382102,392.2890194,636.2764906,907.4,482.2000591,15.74285714,6.891064195,32,0,32,32,0,0,0,31,34,0,32,0,32,25,34,0,0,22,0,0
0,10.0.2.15,52.7.47.199,443,tcp,1399.954018,5,45514.4,25505.13667,61.6,30.36333333,62.4568992,27.15147481,1061.121661,1544.554193,1097.8,450.5066667,33.2,13.59333333,5,0,5,5,0,0,0,2,5,0,5,0,5,4,5,0,0,1,0,0
0,10.0.2.15,52.216.18.96,443,tcp,1852.730466,1,3040,0,14,0,6.357587,0,0,0,355,0,10,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
0,10.0.2.15,104.210.5.205,443,tcp,4208.314929,1,4193,0,32,0,196.694806,0,0,0,1237,0,32,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,151.101.114.2,80,tcp,1685.026674,87,22846.02299,21359.25737,31.55172414,22.10707561,83.88367297,51.72985836,136.8277709,498.71906,829,567.6990615,19.25287356,10.50668003,80,0,57,80,0,0,0,1,81,0,80,0,57,79,80,0,0,1,0,0
0,10.0.2.15,96.43.149.26,443,tcp,4602.514988,2,17008.5,8411.25,36,13.5,79.9135675,36.82020375,25.20235,0,3336.5,1513.75,28,10,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
0,10.0.2.15,52.205.73.52,443,tcp,2461.820852,1,5335,0,20,0,65.694344,0,0,0,1347,0,16,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,95.172.94.34,80,tcp,12648.74094,4,543,407.25,11.5,6.375,62.813877,42.29783683,13.26708567,18.76078059,1171.25,878.4375,12,6,4,0,1,4,0,0,0,0,4,0,4,0,1,4,4,0,0,0,0,0
0,10.0.2.15,54.192.93.31,80,tcp,4267.355014,1,1056,0,16,0,121.149527,0,0,0,262,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,176.32.96.208,443,tcp,13213.54048,1,3236,0,24,0,133.266558,0,0,0,1055,0,24,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,216.137.61.104,80,tcp,9375.527604,3,5034,3356,11,5.333333333,48.16905467,25.80304094,0.2968805,0.1737875,95.33333333,63.55555556,9.666666667,3.777777778,3,0,1,3,0,0,0,0,3,0,3,0,1,3,3,0,0,0,0,0
0,10.0.2.15,34.210.32.33,80,tcp,10204.15396,1,554,0,16,0,121.82667,0,0,0,504,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,208.89.15.153,443,tcp,5156.186108,5,6294.8,1865.993333,19.6,5.346666667,65.038493,48.34632825,5.335878,9.057757129,412,172.6666667,15.8,4.873333333,5,0,5,5,0,0,0,1,5,0,5,0,5,4,5,0,0,1,0,0
0,10.0.2.15,166.78.78.161,80,tcp,12724.30835,2,251,125.5,10,3.5,65.0193265,28.01695275,1.028598,0,150,75,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,151.101.192.217,443,tcp,13806.03413,4,5122,3016.541667,9.5,4.833333333,7.466477,4.121979458,19.50495567,21.28176059,562.75,390.7291667,8.75,3.479166667,3,0,2,3,0,0,0,2,4,0,3,0,2,2,3,0,0,1,0,0
0,10.0.2.15,52.72.0.57,443,tcp,4322.497531,2,6825,182,22.5,1.25,78.495834,1.2585735,0.002673,0,1240.5,167.75,18.5,0.75,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,93.184.221.200,80,tcp,6667.595187,17,156234,148519.1219,168.6470588,153.9990267,79.76454329,55.22954744,421.9063316,1553.875026,656.0588235,572.9299772,71.29411765,60.72760617,17,0,9,17,0,0,0,0,17,0,17,0,9,17,17,0,0,0,0,0
0,10.0.2.15,153.13.148.201,443,tcp,9950.24885,4,2552,2252.666667,13.75,6.8125,47.36002175,45.29285785,59.80236167,83.04610673,1129.5,569.125,13.25,6.270833333,4,0,4,4,0,0,0,0,4,0,4,0,4,4,4,0,0,0,0,0
0,10.0.2.15,80.252.91.53,80,tcp,13644.9007,2,492,246,9.5,3.25,63.3144835,28.56976375,0.00082,0,572,286,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,147.21.176.14,80,tcp,6362.109866,1,766,0,16,0,122.104011,0,0,0,308,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,54.231.72.18,80,tcp,2476.207787,1,14816,0,18,0,27.643916,0,0,0,365,0,13,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
0,10.0.2.15,159.122.19.153,443,tcp,8452.437362,6,3135.166667,992.2194444,17.66666667,3.269444444,67.6492215,27.61808628,23.7076494,46.82796408,1962.833333,756.8527778,16.83333333,3.019444444,6,0,6,6,0,0,0,0,6,0,6,0,6,6,6,0,0,0,0,0
0,10.0.2.15,54.175.198.52,443,tcp,2431.839966,6,3952,1257.488889,12,2.680555556,20.27786767,10.67790266,2.113737,3.957339409,596.1666667,201.2222222,11.16666667,1.602777778,6,0,6,5,0,0,0,5,6,0,6,0,6,1,6,0,0,0,0,0
0,10.0.2.15,54.192.93.106,443,tcp,3133.798125,1,5437,0,12,0,11.366715,0,0,0,316,0,11,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
0,10.0.2.15,209.197.3.36,443,tcp,7744.838245,3,11584,2209.333333,17,2.166666667,7.481527333,1.403011556,23.687411,5.431956,651.3333333,160.7222222,11.66666667,0.777777778,3,0,3,3,0,0,0,1,3,0,3,0,3,2,3,0,0,0,0,0
0,10.0.2.15,93.115.61.89,80,tcp,1798.531982,1,435,0,16,0,120.240522,0,0,0,309,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,151.101.112.65,443,tcp,14211.03626,1,112737,0,129,0,60.947324,0,0,0,2903,0,54,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
0,10.0.2.15,104.20.15.243,80,tcp,5057.342189,14,3061.285714,4068.518755,13.28571429,7.29668625,70.295538,43.15585174,561.0063122,1532.828958,372.7857143,284.6157775,12.5,6.278245168,14,0,8,14,0,0,0,0,14,0,14,0,8,14,14,0,0,0,0,0
0,10.0.2.15,54.229.75.228,443,tcp,4767.485783,7,4522.571429,2882.369728,17.14285714,7.720408163,22.567486,15.19657096,973.4140925,1937.455209,3238.142857,3246.563265,14.71428571,5.916326531,7,0,7,7,0,0,0,6,7,0,7,0,7,6,7,0,0,5,0,0
0,10.0.2.15,104.16.204.165,443,tcp,3468.860569,6,14410.16667,14452.21667,25.83333333,15.07222222,116.1446633,72.94608106,301.6515104,381.3436925,593.3333333,204.2777778,19.33333333,7.583333333,5,0,5,5,0,0,0,1,5,0,5,0,5,4,5,0,0,0,0,0
0,10.0.2.15,151.101.128.239,80,tcp,3703.251516,3,254.3333333,108.2222222,11.66666667,3.611111111,83.799505,31.57968467,5110.229429,5110.228672,207.3333333,86.38888889,12.66666667,3.611111111,3,0,2,3,0,0,0,0,3,0,3,0,2,3,3,0,0,0,0,0
0,10.0.2.15,149.174.28.196,80,tcp,13431.41009,1,1347,0,17,0,121.563704,0,0,0,1527,0,18,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,23.65.208.187,80,tcp,5172.479046,6,38160.16667,31729.33889,55.33333333,43.11111111,49.91432983,29.90013353,0.0528444,0.104470998,95.83333333,70.42777778,30.33333333,20.64444444,6,0,2,6,0,0,0,0,6,0,6,0,2,6,6,0,0,0,0,0
0,10.0.2.15,52.54.159.218,80,tcp,1381.402106,1,598,0,9,0,29.549796,0,0,0,2125,0,10,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,216.137.61.13,443,tcp,7758.450629,1,84359,0,88,0,5.712399,0,0,0,754,0,34,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
0,10.0.2.15,54.247.88.200,80,tcp,13536.06048,1,752,0,18,0,127.080884,0,0,0,1534,0,19,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,115.159.231.159,80,tcp,276.480105,1,3159,0,22,0,131.95224,0,0,0,2033,0,21,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,52.200.19.196,80,tcp,2827.802269,3,168.3333333,112.2222222,8,3.333333333,50.058939,25.78690267,0.1375165,0.1333665,101.3333333,67.55555556,8.666666667,3.111111111,3,0,1,3,0,0,0,0,3,0,3,0,1,3,3,0,0,0,0,0
0,10.0.2.15,54.192.93.95,80,tcp,4629.881083,2,210.5,105.25,9.5,3.25,66.401422,27.3861135,0.004088,0,153.5,76.75,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,209.15.36.31,443,tcp,2831.057593,6,2868.666667,453.0888889,8.666666667,2.244444444,7.932893667,0.848128492,139.16641,265.9289854,672.6666667,256.7722222,8.333333333,1.177777778,6,0,6,6,0,0,0,3,6,0,6,0,6,5,6,0,0,2,0,0
0,10.0.2.15,46.137.123.28,80,tcp,9695.024427,4,2534,1762.791667,14.25,7.729166667,81.34844275,49.76932415,44.97182433,63.58781979,2115.75,1470.0625,14,6.875,4,0,2,4,0,0,0,0,4,0,4,0,2,4,4,0,0,0,0,0
0,10.0.2.15,54.229.78.38,443,tcp,10083.98122,2,6162,113.5,16,1.5,35.120542,15.38561,18.156441,0,616,152,13.5,1.75,2,0,2,2,0,0,0,1,2,0,2,0,2,2,2,0,0,1,0,0
0,10.0.2.15,54.72.68.21,80,tcp,12844.8598,1,348,0,17,0,120.435403,0,0,0,354,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,54.87.139.212,80,tcp,7550.674861,1,2106,0,5,0,0.513817,0,0,0,366,0,5,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
0,10.0.2.15,54.171.34.141,443,tcp,11220.31646,6,6116.166667,3568.761111,18,7.527777778,21.47798333,14.89548061,351.7901914,697.0014249,3706,2990.719444,14.83333333,5.416666667,6,0,6,5,0,0,0,5,6,0,6,0,6,4,6,0,0,3,0,0
0,10.0.2.15,52.58.143.216,80,tcp,13756.96072,1,859,0,16,0,120.405757,0,0,0,577,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,183.79.248.252,80,tcp,7802.360679,1,1448,0,17,0,121.564096,0,0,0,295,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,54.243.150.41,443,tcp,4044.558178,2,5468,97.5,17,1.5,36.93933,14.1028145,0.010575,0,520,84,15,1.5,2,0,2,2,0,0,0,1,2,0,2,0,2,2,2,0,0,1,0,0
0,10.0.2.15,95.100.177.122,80,tcp,10188.28609,13,43945.38462,39256.61303,54.23076923,35.87445354,119.3957007,21.53072298,4.048794833,7.702819894,1529.846154,1045.299685,27.76923077,11.11940261,13,0,12,13,0,0,0,0,13,0,13,0,12,13,13,0,0,0,0,0
0,10.0.2.15,151.101.65.63,80,tcp,7856.888402,2,218.5,109.25,9.5,3.25,63.9225185,28.38709225,0.00615,0,155.5,77.75,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,185.80.37.157,443,tcp,7528.812005,1,4515,0,9,0,6.925036,0,0,0,323,0,8,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,52.85.189.191,443,tcp,3231.516752,14,5397.5,3608.390481,20.35714286,8.583512123,82.12484936,53.2824099,710.7293318,1019.019952,716.5,196.563785,17.64285714,6.58921297,14,0,14,14,0,0,0,0,14,0,14,0,14,14,14,0,0,0,0,0
0,10.0.2.15,151.101.112.175,80,tcp,1974.907426,22,7195.681818,6421.819158,14.95454545,10.95118649,61.09783545,45.55838106,569.3403875,823.3350153,493.8636364,424.2995191,12.40909091,7.437129483,20,0,10,20,0,0,0,0,20,0,20,0,10,20,20,0,0,0,0,0
0,10.0.2.15,66.117.29.3,80,tcp,7723.919183,2,5650,1274.5,20.5,0.75,121.3377465,0.24630825,3290.441516,0,1085.5,110.25,19,0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,104.16.139.241,80,tcp,7841.632519,1,802,0,20,0,143.117953,0,0,0,1219,0,21,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,95.100.181.196,443,tcp,3461.660324,14,32695.14286,32727.50428,42.64285714,37.69262761,41.78379157,35.52453501,18.45681177,44.90124425,680.5,339.4716654,23,17.41216918,11,0,11,11,0,0,0,13,13,0,11,0,11,3,13,0,0,4,0,0
0,10.0.2.15,107.21.209.133,443,tcp,12307.9942,3,1419,828.6666667,12.33333333,2.222222222,19.754061,7.718261667,6.433202,6.432465,1401.333333,728.2222222,12,2,3,0,3,2,0,0,0,3,3,0,3,0,3,2,3,0,0,3,0,0
0,10.0.2.15,54.225.128.158,443,tcp,10917.88148,2,30251,13558,37,13.5,40.562496,15.784212,1.587678,0,872,262,18,4.5,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,151.101.113.179,80,tcp,6802.84136,3,54335,33207,61.33333333,33.88888889,93.77884867,39.37496644,0.735221,0.507573,967,588.8333333,28,12.66666667,3,0,2,3,0,0,0,0,3,0,3,0,2,3,3,0,0,0,0,0
0,10.0.2.15,199.255.32.34,443,tcp,6365.217294,6,3158.833333,1584.844444,11.66666667,2.183333333,18.19640267,3.42267325,0.1432006,0.182521828,1495.833333,925.3222222,11.66666667,1.594444444,6,0,6,6,0,0,0,1,6,0,6,0,6,5,6,0,0,0,0,0
0,10.0.2.15,54.85.35.119,443,tcp,1460.844608,3,53897.33333,37227.77778,60.66666667,38.72222222,31.900962,11.77758167,94.1382385,84.7481635,1257,570.3333333,31.66666667,17.55555556,3,0,3,3,0,0,0,3,3,0,3,0,3,0,3,0,0,0,0,0
0,10.0.2.15,217.12.15.83,443,tcp,3059.567557,9,3995,146.7365079,13.77777778,0.734744268,15.811008,3.991339145,1216.52473,2310.320593,764.8888889,145.9619489,11.88888889,0.511419753,9,0,9,9,0,0,0,3,9,0,9,0,9,9,9,0,0,3,0,0
0,10.0.2.15,54.175.165.41,80,tcp,321.585484,1,523,0,6,0,0.727714,0,0,0,2851,0,6,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,31.172.81.160,443,tcp,8498.523369,3,5958.333333,403.9444444,22,4.333333333,91.39597167,32.43265144,2349.502073,2348.532435,1316.666667,304.3888889,20.33333333,4.055555556,3,0,3,3,0,0,0,0,3,0,3,0,3,3,3,0,0,0,0,0
0,10.0.2.15,93.184.220.20,80,tcp,1399.935713,50,66400.52,73271.66421,69.12,66.09265212,81.35120022,53.83274502,234.3736228,564.7193778,1212.76,1157.234802,28.54,20.97690562,48,0,30,48,0,0,0,0,50,0,48,0,30,48,48,0,0,0,0,2
0,10.0.2.15,54.192.92.61,443,tcp,8712.836641,2,5704,177,18,2,98.9925245,47.66918925,0.000778,0,747,92.5,16,1.5,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,23.74.204.213,80,tcp,10409.58816,6,16001.5,12187.31944,28.33333333,15.75277778,92.28801417,46.05117263,351.8426094,492.8046583,636.3333333,315.2055556,19.83333333,8.755555556,6,0,4,6,0,0,0,0,6,0,6,0,4,6,6,0,0,0,0,0
0,10.0.2.15,54.231.120.202,443,tcp,12884.23952,1,39754,0,44,0,4.666652,0,0,0,660,0,20,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
0,10.0.2.15,52.18.163.110,80,tcp,5393.56452,4,1168.75,906.9791667,10.5,6.25,49.0653755,35.48237467,2765.280179,2647.059918,2241.25,1642.479167,10.75,5.6875,4,0,2,4,0,0,0,0,4,0,4,0,2,4,4,0,0,0,0,0
0,10.0.2.15,95.100.166.129,443,tcp,5775.926794,5,3758.6,840.13,12.2,3.96,35.6182562,21.43777374,1215.728195,2105.554441,503,189.7333333,11.8,3.423333333,5,0,5,5,0,0,0,3,5,0,5,0,5,4,5,0,0,2,0,0
0,10.0.2.15,178.79.131.35,80,tcp,4097.779955,1,53921,0,65,0,144.565401,0,0,0,1267,0,34,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,40.71.240.24,443,tcp,7319.527291,1,5487,0,11,0,6.997436,0,0,0,390,0,9,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,75.98.9.193,80,tcp,9887.364799,3,123.3333333,51.38888889,11.66666667,3.611111111,82.86221067,32.05773161,761.167471,761.166183,819.3333333,343.3888889,12.66666667,3.611111111,3,0,2,3,0,0,0,0,3,0,3,0,2,3,3,0,0,0,0,0
0,10.0.2.15,31.13.66.5,443,tcp,1801.661314,9,11103.77778,9740.970679,24.11111111,10.58470018,150.5128164,92.01883488,1120.181079,1287.446383,776.2222222,251.407716,18.44444444,5.426763668,9,0,9,9,0,0,0,4,9,0,9,0,9,6,9,0,0,1,0,0
0,10.0.2.15,8.20.172.40,80,tcp,10230.81839,2,2428.5,1214.25,12.5,4.75,65.633956,29.2243195,0.042454,0,538.5,269.25,11.5,3.75,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,185.80.37.153,443,tcp,9008.676896,1,4210,0,8,0,3.408647,0,0,0,323,0,8,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,54.192.93.99,443,tcp,13151.24579,1,51196,0,77,0,174.35062,0,0,0,2176,0,44,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,104.25.162.34,80,tcp,10739.03569,1,501,0,16,0,120.468151,0,0,0,723,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,52.11.31.31,443,tcp,2407.892464,1,3032,0,8,0,7.158363,0,0,0,333,0,8,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
0,10.0.2.15,198.47.127.15,80,tcp,318.976879,4,799.75,327.3125,12.5,4,62.15533725,39.46663115,4476.429726,5806.97701,3324.75,1239.895833,13,4.041666667,4,0,3,4,0,0,0,0,4,0,4,0,3,4,4,0,0,0,0,0
0,10.0.2.15,52.30.184.164,80,tcp,10679.97645,1,500,0,17,0,122.378232,0,0,0,2476,0,18,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,184.73.198.130,80,tcp,9829.922323,2,314,157,9.5,3.25,65.613832,27.659102,0.021394,0,226,113,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,54.230.93.227,443,tcp,10237.72921,2,8011,1292,23,5.5,87.877691,40.3693265,0.005497,0,705,179,19.5,4.75,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,216.137.61.114,80,tcp,2695.002479,4,27202.5,19652.375,44.5,29.20833333,66.806001,33.7169455,0.095633333,0.088210725,204.25,118.5208333,27.25,15.27083333,4,0,2,4,0,0,0,0,4,0,4,0,2,4,4,0,0,0,0,0
0,10.0.2.15,216.137.61.99,80,tcp,9843.034863,1,2638,0,18,0,120.779993,0,0,0,265,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,52.214.103.215,443,tcp,13098.59501,4,4109.25,1445.8125,17.5,3.458333333,52.964281,16.02103329,3.554301333,4.742789164,828.75,237.9791667,15.5,3,4,0,4,4,0,0,0,1,4,0,4,0,4,4,4,0,0,1,0,0
0,10.0.2.15,23.64.15.33,80,tcp,5704.430451,9,34452.88889,21387.23272,51.44444444,29.52297178,77.062972,41.58415624,0.198930625,0.390418813,966.2222222,634.6550705,30.44444444,16.0164903,9,0,5,9,0,0,0,0,9,0,9,0,5,9,9,0,0,0,0,0
0,10.0.2.15,104.24.125.79,80,tcp,13118.10666,1,3466,0,18,0,119.742964,0,0,0,399,0,18,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,52.48.142.133,80,tcp,1381.198688,9,865,548.1253968,13.22222222,5.024250441,89.35499233,33.09792862,1367.911416,2245.850466,1918.111111,1239.495062,14.33333333,4.685846561,9,0,6,9,0,0,0,0,9,0,9,0,6,9,9,0,0,0,0,0
0,10.0.2.15,185.33.220.39,443,tcp,8941.810306,2,5310,221.5,13,1,8.67688,1.421635,0.001131,0,1655.5,652.75,11,0.5,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,178.238.37.172,443,tcp,6875.514427,6,6980.333333,2622.208333,18.5,5.483333333,44.88230367,32.40733154,0.3613724,0.720880358,708.8333333,170.9194444,15.33333333,3.577777778,6,0,6,5,0,0,0,1,6,0,6,0,6,5,6,0,0,0,0,0
0,10.0.2.15,74.121.134.216,443,tcp,9406.347167,1,5779,0,50,0,342.207993,0,0,0,6184,0,49,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,216.137.61.233,80,tcp,11667.50632,1,4054,0,18,0,120.220558,0,0,0,281,0,18,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,35.157.74.177,80,tcp,11441.59826,1,2272,0,12,0,9.336816,0,0,0,1030,0,10,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,95.101.249.79,80,tcp,2763.792847,6,59827.16667,44285.725,54.83333333,38.99722222,51.615349,30.5471518,2243.954836,4482.01575,209,106.4666667,19.33333333,11.43333333,5,0,4,5,0,0,0,1,6,0,5,0,3,4,5,0,0,0,0,1
0,10.0.2.15,54.192.93.197,443,tcp,3247.868357,1,62959,0,89,0,43.913351,0,0,0,1159,0,54,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,152.163.64.2,443,tcp,7969.456994,4,4530.75,812.8541667,22,3.5,84.87575075,39.78893469,1746.942484,2430.208482,2919.5,460.3333333,21,4.083333333,4,0,4,4,0,0,0,0,4,0,4,0,4,4,4,0,0,0,0,0
0,10.0.2.15,149.126.77.40,80,tcp,8117.915203,1,3868,0,18,0,121.185309,0,0,0,1039,0,18,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,209.197.3.16,80,tcp,10356.86647,2,0,0,3,0,3.3193135,1.48553925,0.005224,0,0,0,4,0,2,0,0,2,0,0,0,0,2,0,2,0,0,2,2,0,0,0,0,0
0,10.0.2.15,104.127.54.215,80,tcp,1399.966868,9,23662.33333,22621.84193,29.44444444,25.81133157,49.32771033,37.21094319,30.37884075,47.58151069,142.4444444,129.50194,17,12.43174603,8,0,3,8,0,0,0,0,9,0,8,0,3,8,8,0,0,0,0,0
0,10.0.2.15,54.192.93.39,443,tcp,3086.879583,5,58190.8,44792.52667,77.4,56.31333333,56.782066,48.92135648,145.4676578,159.0708458,635.4,199.8633333,44.2,29.54,4,0,4,4,0,0,0,3,5,0,4,0,4,2,5,0,0,0,0,0
